powertrain_type,region,year,veh_cost,fuel_cost,insurance_euro,mr_euro,quartile,km,value,TCO,TCO_percent
BEV,western europe,2032,4827.266995326295,2.797592193887968,1836.1347949838641,1101.6808769903184,Q1,2500,35,3.1340089888590708,1.0969031461006749
BEV,western europe,2032,4827.266995326295,2.797592193887968,1836.1347949838641,1101.6808769903184,Q2,10000,35,0.8044841886689275,0.2815694660341246
BEV,western europe,2032,4827.266995326295,2.797592193887968,1836.1347949838641,1101.6808769903184,Q3,20000,20,0.41623005530390356,0.08324601106078071
BEV,western europe,2032,4827.266995326295,2.797592193887968,1836.1347949838641,1101.6808769903184,Q4,40000,10,0.22210298862139163,0.022210298862139162
FCEV,western europe,2032,4913.740290345277,6.706808093517992,1815.9351661447831,1452.7481329158265,Q1,2500,35,3.3400375166975342,1.169013130844137
FCEV,western europe,2032,4913.740290345277,6.706808093517992,1815.9351661447831,1452.7481329158265,Q2,10000,35,0.8853104398757685,0.309858653956519
FCEV,western europe,2032,4913.740290345277,6.706808093517992,1815.9351661447831,1452.7481329158265,Q3,20000,20,0.4761892604054742,0.09523785208109484
FCEV,western europe,2032,4913.740290345277,6.706808093517992,1815.9351661447831,1452.7481329158265,Q4,40000,10,0.2716286706703271,0.027162867067032706
ICE-G,western europe,2033,4788.292043305061,9.203343433602868,1859.4,2169.3,Q1,2500,35,3.618830251658053,1.2665905880803185
ICE-G,western europe,2033,4788.292043305061,9.203343433602868,1859.4,2169.3,Q2,10000,35,0.9737326386665348,0.3408064235332872
ICE-G,western europe,2033,4788.292043305061,9.203343433602868,1859.4,2169.3,Q3,20000,20,0.5328830365012818,0.10657660730025637
ICE-G,western europe,2033,4788.292043305061,9.203343433602868,1859.4,2169.3,Q4,40000,10,0.3124582354186552,0.031245823541865517
ICE-D,western europe,2033,4942.802919178087,8.279701665792558,1919.4,2239.3,Q1,2500,35,3.723398184329161,1.3031893645152064
ICE-D,western europe,2033,4942.802919178087,8.279701665792558,1919.4,2239.3,Q2,10000,35,0.9929473085757344,0.3475315580015071
ICE-D,western europe,2033,4942.802919178087,8.279701665792558,1919.4,2239.3,Q3,20000,20,0.53787216261683,0.107574432523366
ICE-D,western europe,2033,4942.802919178087,8.279701665792558,1919.4,2239.3,Q4,40000,10,0.3103345896373778,0.03103345896373778
CNG,western europe,2033,4712.9994526203645,5.679198151865128,1435.85,1723.02,Q1,2500,35,3.2055397625667976,1.121938916898379
CNG,western europe,2033,4712.9994526203645,5.679198151865128,1435.85,1723.02,Q2,10000,35,0.8439789267806879,0.29539262437324076
CNG,western europe,2033,4712.9994526203645,5.679198151865128,1435.85,1723.02,Q3,20000,20,0.4503854541496696,0.09007709082993393
CNG,western europe,2033,4712.9994526203645,5.679198151865128,1435.85,1723.02,Q4,40000,10,0.2535887178341604,0.025358871783416045
HEV,western europe,2033,4615.176867196383,8.366675848729878,1642.8275761273803,1344.1316531951295,Q1,2500,35,3.124521197094856,1.0935824189831995
HEV,western europe,2033,4615.176867196383,8.366675848729878,1642.8275761273803,1344.1316531951295,Q2,10000,35,0.8438803681391881,0.2953581288487158
HEV,western europe,2033,4615.176867196383,8.366675848729878,1642.8275761273803,1344.1316531951295,Q3,20000,20,0.46377356331324343,0.09275471266264869
HEV,western europe,2033,4615.176867196383,8.366675848729878,1642.8275761273803,1344.1316531951295,Q4,40000,10,0.2737201609002711,0.02737201609002711
PHEV,western europe,2033,5358.185194752967,4.9447902732001365,1733.9184586450192,1213.7429210515133,Q1,2500,35,3.371786532511801,1.1801252863791303
PHEV,western europe,2033,5358.185194752967,4.9447902732001365,1733.9184586450192,1213.7429210515133,Q2,10000,35,0.8800325601769513,0.30801139606193295
PHEV,western europe,2033,5358.185194752967,4.9447902732001365,1733.9184586450192,1213.7429210515133,Q3,20000,20,0.4647402314544763,0.09294804629089526
PHEV,western europe,2033,5358.185194752967,4.9447902732001365,1733.9184586450192,1213.7429210515133,Q4,40000,10,0.25709406709323884,0.025709406709323885
BEV,western europe,2033,4786.660483066632,2.8535440377657277,1820.689403184509,1092.4136419107056,Q1,2500,35,3.1084408516423956,1.0879542980748385
BEV,western europe,2033,4786.660483066632,2.8535440377657277,1820.689403184509,1092.4136419107056,Q2,10000,35,0.7985117931938419,0.27947912761784466
BEV,western europe,2033,4786.660483066632,2.8535440377657277,1820.689403184509,1092.4136419107056,Q3,20000,20,0.41352361678574956,0.08270472335714991
BEV,western europe,2033,4786.660483066632,2.8535440377657277,1820.689403184509,1092.4136419107056,Q4,40000,10,0.22102952858170344,0.022102952858170342
FCEV,western europe,2033,4864.755739893077,6.6845756194031525,1797.8323030490833,1438.2658424392666,Q1,2500,35,3.307187310346602,1.1575155586213106
FCEV,western europe,2033,4864.755739893077,6.6845756194031525,1797.8323030490833,1438.2658424392666,Q2,10000,35,0.8769311447321742,0.30692590065626096
FCEV,western europe,2033,4864.755739893077,6.6845756194031525,1797.8323030490833,1438.2658424392666,Q3,20000,20,0.4718884504631028,0.09437769009262055
FCEV,western europe,2033,4864.755739893077,6.6845756194031525,1797.8323030490833,1438.2658424392666,Q4,40000,10,0.26936710332856717,0.026936710332856717
ICE-G,western europe,2034,4788.292043305061,9.295376867938897,1859.4,2169.3,Q1,2500,35,3.6197505860014134,1.2669127051004947
ICE-G,western europe,2034,4788.292043305061,9.295376867938897,1859.4,2169.3,Q2,10000,35,0.9746529730098951,0.34112854055346326
ICE-G,western europe,2034,4788.292043305061,9.295376867938897,1859.4,2169.3,Q3,20000,20,0.533803370844642,0.1067606741689284
ICE-G,western europe,2034,4788.292043305061,9.295376867938897,1859.4,2169.3,Q4,40000,10,0.3133785697620155,0.03133785697620155
ICE-D,western europe,2034,4942.802919178087,8.400037058119345,1919.4,2239.3,Q1,2500,35,3.7246015382524287,1.30361053838835
ICE-D,western europe,2034,4942.802919178087,8.400037058119345,1919.4,2239.3,Q2,10000,35,0.9941506624990023,0.34795273187465076
ICE-D,western europe,2034,4942.802919178087,8.400037058119345,1919.4,2239.3,Q3,20000,20,0.5390755165400979,0.10781510330801958
ICE-D,western europe,2034,4942.802919178087,8.400037058119345,1919.4,2239.3,Q4,40000,10,0.3115379435606457,0.031153794356064565
CNG,western europe,2034,4712.9994526203645,5.735990133383777,1435.85,1723.02,Q1,2500,35,3.206107682381984,1.1221376888336945
CNG,western europe,2034,4712.9994526203645,5.735990133383777,1435.85,1723.02,Q2,10000,35,0.8445468465958743,0.295591396308556
CNG,western europe,2034,4712.9994526203645,5.735990133383777,1435.85,1723.02,Q3,20000,20,0.4509533739648561,0.09019067479297121
CNG,western europe,2034,4712.9994526203645,5.735990133383777,1435.85,1723.02,Q4,40000,10,0.25415663764934693,0.025415663764934694
HEV,western europe,2034,4613.51066954219,8.450342607217177,1642.2344730822851,1343.6463870673242,Q1,2500,35,3.1242600379488916,1.093491013282112
HEV,western europe,2034,4613.51066954219,8.450342607217177,1642.2344730822851,1343.6463870673242,Q2,10000,35,0.8444425790413517,0.2955549026644731
HEV,western europe,2034,4613.51066954219,8.450342607217177,1642.2344730822851,1343.6463870673242,Q3,20000,20,0.4644730025567617,0.09289460051135234
HEV,western europe,2034,4613.51066954219,8.450342607217177,1642.2344730822851,1343.6463870673242,Q4,40000,10,0.27448821431446674,0.027448821431446672
PHEV,western europe,2034,5351.520404136194,5.013261802850577,1731.7617202992185,1212.2332042094529,Q1,2500,35,3.368338749486452,1.1789185623202583
PHEV,western europe,2034,5351.520404136194,5.013261802850577,1731.7617202992185,1212.2332042094529,Q2,10000,35,0.8796841508929923,0.3078894528125473
PHEV,western europe,2034,5351.520404136194,5.013261802850577,1731.7617202992185,1212.2332042094529,Q3,20000,20,0.46490838446074906,0.09298167689214981
PHEV,western europe,2034,5351.520404136194,5.013261802850577,1731.7617202992185,1212.2332042094529,Q4,40000,10,0.25752050124462744,0.025752050124462748
BEV,western europe,2034,4747.678231297353,2.9106149185210417,1805.8618270571285,1083.5170962342772,Q1,2500,35,3.083929011020714,1.07937515385725
BEV,western europe,2034,4747.678231297353,2.9106149185210417,1805.8618270571285,1083.5170962342772,Q2,10000,35,0.7928118646440863,0.2774841526254302
BEV,western europe,2034,4747.678231297353,2.9106149185210417,1805.8618270571285,1083.5170962342772,Q3,20000,20,0.4109590069146484,0.08219180138292968
BEV,western europe,2034,4747.678231297353,2.9106149185210417,1805.8618270571285,1083.5170962342772,Q4,40000,10,0.2200325780499294,0.02200325780499294
FCEV,western europe,2034,4817.2558725028475,6.665025868525717,1780.2781234456943,1424.2224987565555,Q1,2500,35,3.2753528565672965,1.1463734997985537
FCEV,western europe,2034,4817.2558725028475,6.665025868525717,1780.2781234456943,1424.2224987565555,Q2,10000,35,0.868825908155767,0.30408906785451845
FCEV,western europe,2034,4817.2558725028475,6.665025868525717,1780.2781234456943,1424.2224987565555,Q3,20000,20,0.46773808342051204,0.09354761668410241
FCEV,western europe,2034,4817.2558725028475,6.665025868525717,1780.2781234456943,1424.2224987565555,Q4,40000,10,0.2671941710528846,0.026719417105288464
ICE-G,western europe,2035,4788.292043305061,9.388330636618283,1859.4,2169.3,Q1,2500,35,3.6206801236882074,1.2672380432908725
ICE-G,western europe,2035,4788.292043305061,9.388330636618283,1859.4,2169.3,Q2,10000,35,0.9755825106966889,0.34145387874384114
ICE-G,western europe,2035,4788.292043305061,9.388330636618283,1859.4,2169.3,Q3,20000,20,0.5347329085314358,0.10694658170628717
ICE-G,western europe,2035,4788.292043305061,9.388330636618283,1859.4,2169.3,Q4,40000,10,0.3143081074488093,0.03143081074488094
ICE-D,western europe,2035,4942.802919178087,8.522145537318822,1919.4,2239.3,Q1,2500,35,3.7258226230444236,1.3040379180655484
ICE-D,western europe,2035,4942.802919178087,8.522145537318822,1919.4,2239.3,Q2,10000,35,0.9953717472909971,0.348380111551849
ICE-D,western europe,2035,4942.802919178087,8.522145537318822,1919.4,2239.3,Q3,20000,20,0.5402966013320927,0.10805932026641854
ICE-D,western europe,2035,4942.802919178087,8.522145537318822,1919.4,2239.3,Q4,40000,10,0.3127590283526404,0.03127590283526404
CNG,western europe,2035,4712.9994526203645,5.793350034717616,1435.85,1723.02,Q1,2500,35,3.2066812813953227,1.122338448488363
CNG,western europe,2035,4712.9994526203645,5.793350034717616,1435.85,1723.02,Q2,10000,35,0.8451204456092127,0.29579215596322445
CNG,western europe,2035,4712.9994526203645,5.793350034717616,1435.85,1723.02,Q3,20000,20,0.45152697297819444,0.09030539459563888
CNG,western europe,2035,4712.9994526203645,5.793350034717616,1435.85,1723.02,Q4,40000,10,0.2547302366626853,0.02547302366626853
HEV,western europe,2035,4611.911119794167,8.534846033289348,1641.6650941589937,1343.1805315846314,Q1,2500,35,3.12405115854801,1.0934179054918034
HEV,western europe,2035,4611.911119794167,8.534846033289348,1641.6650941589937,1343.1805315846314,Q2,10000,35,0.8450241348866726,0.2957584472103354
HEV,western europe,2035,4611.911119794167,8.534846033289348,1641.6650941589937,1343.1805315846314,Q3,20000,20,0.46518629760978303,0.09303725952195661
HEV,western europe,2035,4611.911119794167,8.534846033289348,1641.6650941589937,1343.1805315846314,Q4,40000,10,0.27526737897133824,0.027526737897133825
PHEV,western europe,2035,5345.122205144093,5.082798520335889,1729.69125148725,1210.783876041075,Q1,2500,35,3.365066918272326,1.177773421395314
PHEV,western europe,2035,5345.122205144093,5.082798520335889,1729.69125148725,1210.783876041075,Q2,10000,35,0.8793877184706006,0.30778570146471024
PHEV,western europe,2035,5345.122205144093,5.082798520335889,1729.69125148725,1210.783876041075,Q3,20000,20,0.4651078518369798,0.09302157036739596
PHEV,western europe,2035,5345.122205144093,5.082798520335889,1729.69125148725,1210.783876041075,Q4,40000,10,0.2579679185201693,0.025796791852016932
BEV,western europe,2035,4710.255269598849,2.9688272168914627,1791.6273539748436,1074.976412384906,Q1,2500,35,3.060431886552354,1.071151160293324
BEV,western europe,2035,4710.255269598849,2.9688272168914627,1791.6273539748436,1074.976412384906,Q2,10000,35,0.7873741757647745,0.2755809615176711
BEV,western europe,2035,4710.255269598849,2.9688272168914627,1791.6273539748436,1074.976412384906,Q3,20000,20,0.40853122396684455,0.08170624479336891
BEV,western europe,2035,4710.255269598849,2.9688272168914627,1791.6273539748436,1074.976412384906,Q4,40000,10,0.21910974806787958,0.02191097480678796
FCEV,western europe,2035,4771.194172492295,6.648149947896044,1763.2554368731205,1410.6043494984965,Q1,2500,35,3.244503083024526,1.135576079058584
FCEV,western europe,2035,4771.194172492295,6.648149947896044,1763.2554368731205,1410.6043494984965,Q2,10000,35,0.8609868953653518,0.30134541337787313
FCEV,western europe,2035,4771.194172492295,6.648149947896044,1763.2554368731205,1410.6043494984965,Q3,20000,20,0.4637341974221561,0.09274683948443123
FCEV,western europe,2035,4771.194172492295,6.648149947896044,1763.2554368731205,1410.6043494984965,Q4,40000,10,0.2651078484505583,0.026510784845055826
ICE-G,western europe,2036,4788.292043305061,9.482213942984467,1859.4,2169.3,Q1,2500,35,3.621618956751869,1.2675666348631542
ICE-G,western europe,2036,4788.292043305061,9.482213942984467,1859.4,2169.3,Q2,10000,35,0.9765213437603507,0.34178247031612274
ICE-G,western europe,2036,4788.292043305061,9.482213942984467,1859.4,2169.3,Q3,20000,20,0.5356717415950977,0.10713434831901952
ICE-G,western europe,2036,4788.292043305061,9.482213942984467,1859.4,2169.3,Q4,40000,10,0.3152469405124712,0.03152469405124712
ICE-D,western europe,2036,4942.802919178087,8.646053694434807,1919.4,2239.3,Q1,2500,35,3.727061704615583,1.304471596615454
ICE-D,western europe,2036,4942.802919178087,8.646053694434807,1919.4,2239.3,Q2,10000,35,0.9966108288621569,0.34881379010175495
ICE-D,western europe,2036,4942.802919178087,8.646053694434807,1919.4,2239.3,Q3,20000,20,0.5415356829032525,0.10830713658065051
ICE-D,western europe,2036,4942.802919178087,8.646053694434807,1919.4,2239.3,Q4,40000,10,0.3139981099238003,0.031399810992380026
CNG,western europe,2036,4712.9994526203645,5.851283535064793,1435.85,1723.02,Q1,2500,35,3.2072606163987945,1.122541215739578
CNG,western europe,2036,4712.9994526203645,5.851283535064793,1435.85,1723.02,Q2,10000,35,0.8456997806126845,0.2959949232144396
CNG,western europe,2036,4712.9994526203645,5.851283535064793,1435.85,1723.02,Q3,20000,20,0.45210630798166623,0.09042126159633325
CNG,western europe,2036,4712.9994526203645,5.851283535064793,1435.85,1723.02,Q4,40000,10,0.2553095716661571,0.025530957166615707
HEV,western europe,2036,4610.375552036059,8.620194493622241,1641.118490392634,1342.7333103212459,Q1,2500,35,3.1238928860361983,1.0933625101126694
HEV,western europe,2036,4610.375552036059,8.620194493622241,1641.118490392634,1342.7333103212459,Q2,10000,35,0.8456246802112164,0.2959686380739257
HEV,western europe,2036,4610.375552036059,8.620194493622241,1641.118490392634,1342.7333103212459,Q3,20000,20,0.4659133125737194,0.09318266251474387
HEV,western europe,2036,4610.375552036059,8.620194493622241,1641.118490392634,1342.7333103212459,Q4,40000,10,0.27605762875497086,0.027605762875497087
PHEV,western europe,2036,5338.979934111675,5.1534186869851935,1727.7036014277598,1209.3925209994318,Q1,2500,35,3.3619646094853985,1.1766876133198894
PHEV,western europe,2036,5338.979934111675,5.1534186869851935,1727.7036014277598,1209.3925209994318,Q2,10000,35,0.8791417925237386,0.3076996273833085
PHEV,western europe,2036,5338.979934111675,5.1534186869851935,1727.7036014277598,1209.3925209994318,Q3,20000,20,0.4653379896967953,0.09306759793935906
PHEV,western europe,2036,5338.979934111675,5.1534186869851935,1727.7036014277598,1209.3925209994318,Q4,40000,10,0.2584360882833236,0.02584360882833236
BEV,western europe,2036,4674.3292263682815,3.0282037612292925,1777.9622598158498,1066.7773558895099,Q1,2500,35,3.0379095744417492,1.0632683510546124
BEV,western europe,2036,4674.3292263682815,3.0282037612292925,1777.9622598158498,1066.7773558895099,Q2,10000,35,0.782188921819657,0.27376612263687994
BEV,western europe,2036,4674.3292263682815,3.0282037612292925,1777.9622598158498,1066.7773558895099,Q3,20000,20,0.40623547971597496,0.081247095943195
BEV,western europe,2036,4674.3292263682815,3.0282037612292925,1777.9622598158498,1066.7773558895099,Q4,40000,10,0.21825875866413394,0.021825875866413394
FCEV,western europe,2036,4726.525612350485,6.633940037613781,1746.7476028425053,1397.3980822740043,Q1,2500,35,3.2146079193629356,1.1251127717770273
FCEV,western europe,2036,4726.525612350485,6.633940037613781,1746.7476028425053,1397.3980822740043,Q2,10000,35,0.8534065301228373,0.29869228554299304
FCEV,western europe,2036,4726.525612350485,6.633940037613781,1746.7476028425053,1397.3980822740043,Q3,20000,20,0.4598729652494875,0.0919745930498975
FCEV,western europe,2036,4726.525612350485,6.633940037613781,1746.7476028425053,1397.3980822740043,Q4,40000,10,0.2631061828128127,0.02631061828128127
ICE-G,western europe,2037,4788.292043305061,9.577036082414311,1859.4,2169.3,Q1,2500,35,3.6225671781461672,1.2678985123511586
ICE-G,western europe,2037,4788.292043305061,9.577036082414311,1859.4,2169.3,Q2,10000,35,0.9774695651546492,0.34211434780412725
ICE-G,western europe,2037,4788.292043305061,9.577036082414311,1859.4,2169.3,Q3,20000,20,0.5366199629893962,0.10732399259787924
ICE-G,western europe,2037,4788.292043305061,9.577036082414311,1859.4,2169.3,Q4,40000,10,0.31619516190676966,0.03161951619067697
ICE-D,western europe,2037,4942.802919178087,8.771788528142286,1919.4,2239.3,Q1,2500,35,3.728319052952658,1.3049116685334303
ICE-D,western europe,2037,4942.802919178087,8.771788528142286,1919.4,2239.3,Q2,10000,35,0.9978681771992317,0.34925386201973113
ICE-D,western europe,2037,4942.802919178087,8.771788528142286,1919.4,2239.3,Q3,20000,20,0.5427930312403273,0.10855860624806546
ICE-D,western europe,2037,4942.802919178087,8.771788528142286,1919.4,2239.3,Q4,40000,10,0.3152554582608751,0.031525545826087506
CNG,western europe,2037,4712.9994526203645,5.909796370415441,1435.85,1723.02,Q1,2500,35,3.2078457447523006,1.1227460106633051
CNG,western europe,2037,4712.9994526203645,5.909796370415441,1435.85,1723.02,Q2,10000,35,0.846284908966191,0.29619971813816687
CNG,western europe,2037,4712.9994526203645,5.909796370415441,1435.85,1723.02,Q3,20000,20,0.4526914363351727,0.09053828726703454
CNG,western europe,2037,4712.9994526203645,5.909796370415441,1435.85,1723.02,Q4,40000,10,0.2558947000196635,0.025589470001966354
HEV,western europe,2037,4608.901406988281,8.706396438558464,1640.5937507769288,1342.3039779083963,Q1,2500,35,3.1237836186550276,1.0933242665292595
HEV,western europe,2037,4608.901406988281,8.706396438558464,1640.5937507769288,1342.3039779083963,Q2,10000,35,0.8462438779529453,0.2961853572835309
HEV,western europe,2037,4608.901406988281,8.706396438558464,1640.5937507769288,1342.3039779083963,Q3,20000,20,0.46665392116926496,0.09333078423385299
HEV,western europe,2037,4608.901406988281,8.706396438558464,1640.5937507769288,1342.3039779083963,Q4,40000,10,0.27685894277742484,0.027685894277742484
PHEV,western europe,2037,5333.083353920557,5.225140898929906,1725.7954573706497,1208.056820159455,Q1,2500,35,3.359025661569563,1.175658981549347
PHEV,western europe,2037,5333.083353920557,5.225140898929906,1725.7954573706497,1208.056820159455,Q2,10000,35,0.8789449721343651,0.3076307402470278
PHEV,western europe,2037,5333.083353920557,5.225140898929906,1725.7954573706497,1208.056820159455,Q3,20000,20,0.46559819056183205,0.09311963811236641
PHEV,western europe,2037,5333.083353920557,5.225140898929906,1725.7954573706497,1208.056820159455,Q4,40000,10,0.2589247997755656,0.025892479977556563
BEV,western europe,2037,4639.840224866938,3.0887678364538775,1764.8437694232155,1058.9062616539293,Q1,2500,35,3.0163237807421717,1.05571332325976
BEV,western europe,2037,4639.840224866938,3.0887678364538775,1764.8437694232155,1058.9062616539293,Q2,10000,35,0.777246703958947,0.27203634638563146
BEV,western europe,2037,4639.840224866938,3.0887678364538775,1764.8437694232155,1058.9062616539293,Q3,20000,20,0.4040671911617429,0.08081343823234859
BEV,western europe,2037,4639.840224866938,3.0887678364538775,1764.8437694232155,1058.9062616539293,Q4,40000,10,0.21747743476314085,0.021747743476314082
FCEV,western europe,2037,4683.206604247752,6.622389387310678,1730.738512917499,1384.5908103339993,Q1,2500,35,3.1856382648728063,1.1149733927054823
FCEV,western europe,2037,4683.206604247752,6.622389387310678,1730.738512917499,1384.5908103339993,Q2,10000,35,0.8460774866230317,0.2961271203180611
FCEV,western europe,2037,4683.206604247752,6.622389387310678,1730.738512917499,1384.5908103339993,Q3,20000,20,0.45615069024806926,0.09123013804961384
FCEV,western europe,2037,4683.206604247752,6.622389387310678,1730.738512917499,1384.5908103339993,Q4,40000,10,0.261187292060588,0.0261187292060588
ICE-G,western europe,2038,4788.292043305061,9.672806443238454,1859.4,2169.3,Q1,2500,35,3.623524881754409,1.2682337086140432
ICE-G,western europe,2038,4788.292043305061,9.672806443238454,1859.4,2169.3,Q2,10000,35,0.9784272687628907,0.3424495440670118
ICE-G,western europe,2038,4788.292043305061,9.672806443238454,1859.4,2169.3,Q3,20000,20,0.5375776665976376,0.10751553331952753
ICE-G,western europe,2038,4788.292043305061,9.672806443238454,1859.4,2169.3,Q4,40000,10,0.31715286551501104,0.031715286551501104
ICE-D,western europe,2038,4942.802919178087,8.899377451161378,1919.4,2239.3,Q1,2500,35,3.729594942182849,1.3053582297639972
ICE-D,western europe,2038,4942.802919178087,8.899377451161378,1919.4,2239.3,Q2,10000,35,0.9991440664294227,0.34970042325029793
ICE-D,western europe,2038,4942.802919178087,8.899377451161378,1919.4,2239.3,Q3,20000,20,0.5440689204705182,0.10881378409410365
ICE-D,western europe,2038,4942.802919178087,8.899377451161378,1919.4,2239.3,Q4,40000,10,0.316531347491066,0.0316531347491066
CNG,western europe,2038,4712.9994526203645,5.968894334119596,1435.85,1723.02,Q1,2500,35,3.208436724389342,1.1229528535362698
CNG,western europe,2038,4712.9994526203645,5.968894334119596,1435.85,1723.02,Q2,10000,35,0.8468758886032326,0.2964065610111314
CNG,western europe,2038,4712.9994526203645,5.968894334119596,1435.85,1723.02,Q3,20000,20,0.45328241597221425,0.09065648319444286
CNG,western europe,2038,4712.9994526203645,5.968894334119596,1435.85,1723.02,Q4,40000,10,0.2564856796567051,0.025648567965670513
HEV,western europe,2038,4607.48622774241,8.79346040294405,1640.0900007458517,1341.8918187920603,Q1,2500,35,3.1237218229415697,1.0933026380295494
HEV,western europe,2038,4607.48622774241,8.79346040294405,1640.0900007458517,1341.8918187920603,Q2,10000,35,0.8468814087574729,0.2964084930651155
HEV,western europe,2038,4607.48622774241,8.79346040294405,1640.0900007458517,1341.8918187920603,Q3,20000,20,0.46740800639345664,0.09348160127869132
HEV,western europe,2038,4607.48622774241,8.79346040294405,1640.0900007458517,1341.8918187920603,Q4,40000,10,0.27767130521144856,0.027767130521144857
PHEV,western europe,2038,5327.42263693708,5.2979840934955655,1723.9636390758235,1206.7745473530763,Q1,2500,35,3.356244170281347,1.1746854595984715
PHEV,western europe,2038,5327.42263693708,5.2979840934955655,1723.9636390758235,1206.7745473530763,Q2,10000,35,0.8787959232715535,0.3075785731450437
PHEV,western europe,2038,5327.42263693708,5.2979840934955655,1723.9636390758235,1206.7745473530763,Q3,20000,20,0.4658878821032546,0.09317757642065093
PHEV,western europe,2038,5327.42263693708,5.2979840934955655,1723.9636390758235,1206.7745473530763,Q4,40000,10,0.25943386151910514,0.025943386151910514
BEV,western europe,2038,4606.730783425648,3.150543193182956,1752.250018646287,1051.350011187772,Q1,2500,35,2.9956377572357122,1.0484732150324994
BEV,western europe,2038,4606.730783425648,3.150543193182956,1752.250018646287,1051.350011187772,Q2,10000,35,0.7725385132578002,0.27038847964023005
BEV,western europe,2038,4606.730783425648,3.150543193182956,1752.250018646287,1051.350011187772,Q3,20000,20,0.40202197259481487,0.08040439451896297
BEV,western europe,2038,4606.730783425648,3.150543193182956,1752.250018646287,1051.350011187772,Q4,40000,10,0.21676370226332223,0.021676370226332224
FCEV,western europe,2038,4641.19495315545,6.613492313022621,1715.2125733890687,1372.170058711255,Q1,2500,35,3.1575659572325363,1.1051480850313877
FCEV,western europe,2038,4641.19495315545,6.613492313022621,1715.2125733890687,1372.170058711255,Q2,10000,35,0.8389926816558037,0.29364743857953124
FCEV,western europe,2038,4641.19495315545,6.613492313022621,1715.2125733890687,1372.170058711255,Q3,20000,20,0.45256380239301497,0.09051276047860299
FCEV,western europe,2038,4641.19495315545,6.613492313022621,1715.2125733890687,1372.170058711255,Q4,40000,10,0.25934936276162057,0.025934936276162057
ICE-G,western europe,2039,4788.292043305061,9.76953450767084,1859.4,2169.3,Q1,2500,35,3.6244921623987327,1.2685722568395565
ICE-G,western europe,2039,4788.292043305061,9.76953450767084,1859.4,2169.3,Q2,10000,35,0.9793945494072145,0.3427880922925251
ICE-G,western europe,2039,4788.292043305061,9.76953450767084,1859.4,2169.3,Q3,20000,20,0.5385449472419614,0.10770898944839229
ICE-G,western europe,2039,4788.292043305061,9.76953450767084,1859.4,2169.3,Q4,40000,10,0.3181201461593349,0.03181201461593349
ICE-D,western europe,2039,4942.802919178087,9.028848296775239,1919.4,2239.3,Q1,2500,35,3.730889650638988,1.3058113777236457
ICE-D,western europe,2039,4942.802919178087,9.028848296775239,1919.4,2239.3,Q2,10000,35,1.0004387748855612,0.35015357120994645
ICE-D,western europe,2039,4942.802919178087,9.028848296775239,1919.4,2239.3,Q3,20000,20,0.5453636289266568,0.10907272578533135
ICE-D,western europe,2039,4942.802919178087,9.028848296775239,1919.4,2239.3,Q4,40000,10,0.3178260559472046,0.03178260559472046
CNG,western europe,2039,4712.9994526203645,6.028583277460791,1435.85,1723.02,Q1,2500,35,3.209033613822754,1.123161764837964
CNG,western europe,2039,4712.9994526203645,6.028583277460791,1435.85,1723.02,Q2,10000,35,0.8474727780366444,0.29661547231282553
CNG,western europe,2039,4712.9994526203645,6.028583277460791,1435.85,1723.02,Q3,20000,20,0.4538793054056262,0.09077586108112523
CNG,western europe,2039,4712.9994526203645,6.028583277460791,1435.85,1723.02,Q4,40000,10,0.25708256909011706,0.025708256909011705
HEV,western europe,2039,4607.146584723403,8.881395006973491,1639.969100738393,1341.7929006041397,Q1,2500,35,3.1243773844961096,1.0935320845736383
HEV,western europe,2039,4607.146584723403,8.881395006973491,1639.969100738393,1341.7929006041397,Q2,10000,35,0.8477048086763286,0.296696683036715
HEV,western europe,2039,4607.146584723403,8.881395006973491,1639.969100738393,1341.7929006041397,Q3,20000,20,0.46825937937303175,0.09365187587460636
HEV,western europe,2039,4607.146584723403,8.881395006973491,1639.969100738393,1341.7929006041397,Q4,40000,10,0.27853666472138333,0.027853666472138335
PHEV,western europe,2039,5326.064064861045,5.371967555718406,1723.5240026850659,1206.466801879546,Q1,2500,35,3.356141623327447,1.1746495681646065
PHEV,western europe,2039,5326.064064861045,5.371967555718406,1723.5240026850659,1206.466801879546,Q2,10000,35,0.8793251624997498,0.30776380687491245
PHEV,western europe,2039,5326.064064861045,5.371967555718406,1723.5240026850659,1206.466801879546,Q3,20000,20,0.4665224190284669,0.09330448380569338
PHEV,western europe,2039,5326.064064861045,5.371967555718406,1723.5240026850659,1206.466801879546,Q4,40000,10,0.2601210472928255,0.02601210472928255
BEV,western europe,2039,4598.7845174797385,3.2135540570466157,1749.2275184598238,1049.5365110758942,Q1,2500,35,2.9911549593766487,1.046904235781827
BEV,western europe,2039,4598.7845174797385,3.2135540570466157,1749.2275184598238,1049.5365110758942,Q2,10000,35,0.7718903952720119,0.2701616383452042
BEV,western europe,2039,4598.7845174797385,3.2135540570466157,1749.2275184598238,1049.5365110758942,Q3,20000,20,0.402012967921239,0.0804025935842478
BEV,western europe,2039,4598.7845174797385,3.2135540570466157,1749.2275184598238,1049.5365110758942,Q4,40000,10,0.21707425424585258,0.021707425424585258
